Machine_ID,Client_Name,Operating_Hours,Temperature_C,Vibration_mm_s,Pressure_PSI,Last_Service_Days,Failure_in_Next_30_Days
M-4228,Delta Mfg,4735,87.30321814857169,2.148642091864325,83.61069469939135,73,0
M-4229,Gamma Solutions,2387,47.54414102434837,4.626234125109984,116.29012808692438,352,0
M-4230,Beta Industries,6582,71.9540322128332,0.6964712490221858,98.02219411723958,293,0
M-4231,Alpha Corp,9133,89.18606333876208,2.6526524019865847,81.39167000466796,198,0
M-4232,Epsilon Tech,5866,66.46735864561842,0.3175494232480993,106.97338435551262,325,0
M-4233,Delta Mfg,2566,67.74506576665364,2.4689954639616714,88.14240952368566,316,0
M-4234,Beta Industries,975,72.95511691590339,1.6071994142895911,107.57858152950774,240,0
M-4235,Delta Mfg,7212,64.41204181115043,0.32117073942314683,110.52153872141685,74,0
M-4236,Gamma Solutions,9146,66.87928067947267,0.5403876648388598,126.77812114003925,31,0
M-4237,Beta Industries,1262,66.62184905808597,0.21194946888313576,87.38622297854094,14,0
M-4238,Alpha Corp,5047,63.72579265573627,0.7242491847533398,123.62667748468658,205,0
M-4239,Alpha Corp,9135,82.2885655020056,0.34157217735680245,111.47120675419691,316,0
M-4240,Alpha Corp,7382,74.61078032296435,1.5492281998764308,125.43273730414391,68,0
M-4241,Alpha Corp,6231,72.50628232103303,7.805903486611685,103.52373237453308,128,1
M-4242,Epsilon Tech,3327,78.08571006890116,0.018122783481093155,90.01633119854831,26,0
M-4243,Delta Mfg,5630,67.35644166796533,1.167795578188731,91.737510106762,184,0
M-4244,Beta Industries,2259,62.257961816470996,1.2788004059253772,90.62288819499327,137,0
M-4245,Alpha Corp,1257,63.973756953854426,3.683758082352382,117.16721229380983,291,0
M-4246,Epsilon Tech,464,70.01783041104609,1.0578458414638212,132.1538303332205,106,0
M-4247,Alpha Corp,3294,59.40788291627098,1.1769118533947545,101.5257271001717,24,0
M-4248,Alpha Corp,6774,64.99738983413324,0.9570024572111091,119.43702947386676,339,0
M-4249,Gamma Solutions,7431,64.83883358128566,0.4698163762316322,87.14836912796571,194,0
M-4250,Beta Industries,1230,91.24556229829014,0.08648996220803298,112.70481873765948,169,0
M-4251,Delta Mfg,9076,42.261850600660836,0.7880403170083983,120.0284392450569,36,0
M-4252,Gamma Solutions,3805,68.20380278594367,0.08103732938069719,88.27812837084697,101,0
M-4253,Gamma Solutions,6419,87.2569379281477,1.1994040081140263,106.94174796530218,34,0
M-4254,Delta Mfg,5750,71.21844464132454,0.5507236458187603,120.73875710728348,39,0
M-4255,Alpha Corp,3856,77.53417473421092,1.1440751895410286,80.0,211,0
M-4256,Alpha Corp,3135,70.99826315099767,0.21632001635172968,130.03179592552613,230,0
M-4257,Beta Industries,6953,63.326666187835194,4.046332433197855,115.30519063836572,279,0
M-4258,Alpha Corp,9116,47.58084065491087,3.373868560507029,120.75091471576015,80,0
M-4259,Gamma Solutions,6034,72.05455687036303,0.31607508254719463,103.80921081207853,238,0
M-4260,Gamma Solutions,4589,62.24393395397609,0.6311215792866417,84.15916277651966,172,0
M-4261,Gamma Solutions,1546,61.996645938346965,1.425907064373391,118.01094434475428,326,0
M-4262,Delta Mfg,6065,65.01012744020888,0.15086829451299874,108.76114511875232,59,0
M-4263,Alpha Corp,1094,87.44861406623494,0.656752712677475,110.48173183148481,22,0
M-4264,Alpha Corp,2411,94.04837542253973,0.4337493335243916,126.3141047779843,344,1
M-4265,Alpha Corp,2617,72.17207937528401,3.7068026057953563,121.43095810793896,238,0
M-4266,Alpha Corp,8954,65.35232776088273,2.8709988243564517,138.8185612563442,296,0
M-4267,Beta Industries,4145,58.2277358254879,1.3006536178505557,112.30781343310248,341,0
M-4268,Beta Industries,2775,74.68540161546069,1.1020364559916205,99.63181343313325,94,0
M-4269,Gamma Solutions,6628,87.82905600065143,4.004523986607031,107.17374729636911,244,0
M-4270,Gamma Solutions,3155,67.52659612974843,4.041837556835952,116.23495058807909,11,0
M-4271,Delta Mfg,3970,46.21003959246776,5.226711581961332,125.23784778489465,117,0
M-4272,Epsilon Tech,7972,76.70049671815524,0.20094674521493833,87.99449072841922,265,1
M-4273,Gamma Solutions,8775,79.8539971145005,0.26252650224436863,110.12806422768753,12,0
M-4274,Alpha Corp,5415,54.141543596141524,1.6939321702019616,134.14312485557554,154,0
M-4275,Gamma Solutions,4331,71.76484183662953,1.169478134007965,106.39686693496219,38,0
M-4276,Gamma Solutions,1942,74.51226016136098,0.027957792170590863,123.96517782303657,131,0
M-4277,Beta Industries,6026,69.26892697991062,0.09596807436958915,117.39676290824008,225,0
M-4278,Alpha Corp,8301,62.09229080914646,3.284961546143111,124.3379090978747,143,0
M-4279,Delta Mfg,191,80.15937223563556,3.047358222384693,97.85359187600102,54,0
M-4280,Delta Mfg,9095,65.96620254031318,0.6630479761773482,97.91897494901629,24,0
M-4281,Delta Mfg,861,55.14813837300068,3.3253078201772768,110.30407838183432,121,0
M-4282,Gamma Solutions,6711,49.50525514330319,1.350903195138612,87.01667319139533,119,0
M-4283,Delta Mfg,9275,82.6084951999931,2.459116323868014,105.95389090082513,161,0
M-4284,Delta Mfg,649,76.16663976471118,0.8364332266215857,113.793149862735,74,0
M-4285,Delta Mfg,4134,70.8797354712917,0.18053920511700572,136.7695341042466,185,0
M-4286,Beta Industries,7587,65.59725363149197,0.8530186433053419,116.04077283904732,192,0
M-4287,Alpha Corp,8828,64.71001585796873,0.9167973385411832,119.37842706309654,220,0
M-4288,Beta Industries,1036,59.24263351558389,1.2009121636138986,127.46713770575009,121,0
M-4289,Alpha Corp,4131,65.68544355440115,0.16737427293013152,95.53013616657415,209,0
M-4290,Beta Industries,2148,48.79912784879826,7.134314599300328,107.52376006443521,300,0
M-4291,Alpha Corp,5457,62.63936346531486,0.4198423486271373,146.38118887705838,346,0
M-4292,Delta Mfg,6079,66.89062483648907,0.3320035363506728,108.81316666423237,164,0
M-4293,Epsilon Tech,2430,76.09880047190418,1.1223649728473064,126.74646123173311,268,0
M-4294,Delta Mfg,1879,69.60073536626636,1.1557169362993565,124.4560681575966,3,0
M-4295,Epsilon Tech,7542,77.9492311387556,0.8692476531982154,87.82829428418466,50,0
M-4296,Delta Mfg,2011,83.4913510511343,2.216905079165853,114.657189155089,364,0
M-4297,Beta Industries,3373,80.58170093824101,1.09053503213212,112.20121208307839,211,0
M-4298,Epsilon Tech,7357,74.70509847378557,1.4112419405194288,114.94938181760652,16,0
M-4299,Delta Mfg,1289,70.11862679180784,1.929653912608608,98.6883128031341,168,0
M-4300,Gamma Solutions,1447,60.19211991586441,0.038015330264118616,93.24620732131761,283,0
M-4301,Epsilon Tech,3199,77.39944051379317,1.2682039387630535,102.85984999968723,326,0
M-4302,Alpha Corp,6381,86.7974738222153,3.2337644562616026,108.53307504373696,298,0
M-4303,Beta Industries,7522,73.42106039650419,0.026312554345507964,127.77476671400474,185,0
M-4304,Delta Mfg,6059,89.17259148426123,0.7792499656346829,137.2596622958841,138,0
M-4305,Delta Mfg,3183,54.744282919389164,3.910152855864445,130.94896769334767,125,0
M-4306,Alpha Corp,5462,58.45836615220458,0.6534714845480045,122.90277816172767,58,0
M-4307,Delta Mfg,3216,78.55201507748262,0.9207523148269408,94.93489606550615,362,0
M-4308,Delta Mfg,3136,72.64290210153251,5.988336773415612,103.86655737515757,66,0
M-4309,Alpha Corp,3318,83.13782176571807,0.3334480979442158,113.14889078619497,340,0
M-4310,Alpha Corp,2782,69.8452835927326,0.10122257473643642,100.51341442885737,202,0
M-4311,Gamma Solutions,9182,61.32024577471668,2.9429954808065304,118.65808478791926,9,0
M-4312,Gamma Solutions,7657,67.86406757794957,3.0427273457497455,120.80729162381432,105,0
M-4313,Alpha Corp,4920,54.67316029076266,0.9582096304636551,118.04435093848203,89,0
M-4314,Epsilon Tech,6324,58.714093269029654,1.0829595463493737,125.37701906836372,89,0
M-4315,Epsilon Tech,6327,79.7244399791801,2.7100633118134096,96.4311317943039,344,0
M-4316,Epsilon Tech,8417,78.7278741446961,2.0123228214309234,123.99243056138296,6,0
M-4317,Beta Industries,776,73.63004284806077,0.4621312866380785,99.56531824819706,158,0
M-4318,Gamma Solutions,5208,52.7892247903953,0.02555651321076808,95.88596071035671,330,0
M-4319,Epsilon Tech,687,66.41596424487112,0.9800250346053261,117.98174201279572,103,0
M-4320,Epsilon Tech,529,57.75000111339949,2.937560671652726,128.2381034329847,223,0
M-4321,Epsilon Tech,5067,81.76533253787765,3.3926639921737562,117.32020229564014,171,0
M-4322,Alpha Corp,8080,64.16277866437399,4.693079620947663,110.31206035658816,33,0
M-4323,Delta Mfg,5518,59.14252289218451,3.174945685906169,114.65230739152261,181,0
M-4324,Beta Industries,2153,70.29796165121425,1.3014064142594561,112.0464037710092,184,0
M-4325,Delta Mfg,9486,63.59845543165388,0.8821151784120644,93.11073655796909,87,0
M-4326,Gamma Solutions,6094,84.83743910203707,2.236481625927793,91.36069782582626,69,0
M-4327,Delta Mfg,6974,62.65189102465809,2.0195817922516928,108.81761180789817,26,0
M-4328,Beta Industries,9718,56.00771740775369,1.1587513362348068,111.19785253653956,6,1
M-4329,Epsilon Tech,4774,48.470864842424845,0.13706704599010713,110.16998567551602,256,0
M-4330,Epsilon Tech,7692,69.69213497586586,3.9071851070020367,120.1415242047487,182,0
M-4331,Alpha Corp,3103,64.38069886142074,0.9121135039702881,106.7678492575349,295,0
M-4332,Alpha Corp,2440,55.71095393488273,0.6772646267855089,118.44468772857284,260,0
M-4333,Beta Industries,4135,81.89226461255785,1.4896256311229066,107.83119849010328,314,0
M-4334,Epsilon Tech,7124,76.67245147429242,1.680541454204452,137.350384430547,304,0
M-4335,Delta Mfg,5201,69.7178212106277,0.3548902408832104,111.2107059008967,316,1
M-4336,Delta Mfg,844,83.64326244170867,2.720444944987133,145.11083917288516,234,0
M-4337,Beta Industries,446,76.62536033398612,0.5136025685940632,115.28017386636296,282,0
M-4338,Alpha Corp,3915,61.771440984815676,0.3099532049619146,106.79484244117677,207,0
M-4339,Delta Mfg,3109,59.60779836009234,0.7823240088635532,96.50828035610489,77,0
M-4340,Gamma Solutions,1234,78.17981544453862,1.9671147722567823,88.35667138913459,168,0
M-4341,Beta Industries,6587,73.96366956467351,5.048376704929607,95.12836573405765,342,0
M-4342,Gamma Solutions,226,71.69747767970662,2.485433286887156,96.80590536254016,56,1
M-4343,Gamma Solutions,4143,61.535021971310925,4.2288508999889105,115.92230030618265,295,0
M-4344,Alpha Corp,7185,76.07947567005753,0.227291341953124,102.10751943409718,81,0
M-4345,Epsilon Tech,5558,62.44501116866051,0.11075530383025815,112.80390578831746,167,0
M-4346,Beta Industries,186,68.98013345406322,1.2236664906043748,129.2296754356503,176,1
M-4347,Epsilon Tech,2535,84.4694414638698,0.5143640804258434,108.68287472547719,281,1
M-4348,Delta Mfg,1932,63.39165764189854,2.640870695312111,141.18735047700207,149,0
M-4349,Delta Mfg,9040,54.27010742927139,1.6720570407745634,92.36283529491203,256,0
M-4350,Beta Industries,2032,59.4745280812989,5.296694180128943,107.74124677437608,281,1
M-4351,Alpha Corp,1252,79.94298826687623,0.441138573446692,101.91030614583532,345,0
M-4352,Delta Mfg,5509,72.54731137380209,0.9976681360872841,124.04759909085512,278,0
M-4353,Delta Mfg,5074,68.71122621311247,1.04344682711825,80.0,279,0
M-4354,Epsilon Tech,1881,64.90906194688431,0.4100314008599891,88.35327066233283,206,0
M-4355,Delta Mfg,269,74.8535990755319,1.337738923296388,108.38979766323556,30,0
M-4356,Alpha Corp,1630,61.508951490097765,0.8785554163634084,133.2706658151424,218,0
M-4357,Delta Mfg,4405,73.05665568642596,0.8878408331881846,113.38762751055961,231,0
M-4358,Delta Mfg,6139,62.68745431187043,0.6758584250577455,89.72678818603649,359,0
M-4359,Gamma Solutions,1574,61.02340614724946,0.02561143809596213,92.04250110964655,162,0
M-4360,Alpha Corp,1695,63.62512565174988,1.1075157101237942,135.09484554267428,217,0
M-4361,Delta Mfg,3258,66.24592553516038,0.6125114895815266,100.68297801805639,228,0
M-4362,Alpha Corp,3262,69.51170164066296,0.001981111167877206,95.85554941325354,333,0
M-4363,Alpha Corp,1445,72.35455795111115,0.5521319690454505,132.16058840946292,221,0
M-4364,Delta Mfg,6263,40.0,0.48990117964380087,125.16645508380486,234,0
M-4365,Delta Mfg,8411,61.92349442253235,0.7499476035711843,129.11089464900195,73,0
M-4366,Alpha Corp,52,66.08430022643961,0.2120895900216896,95.74937179601275,95,0
M-4367,Epsilon Tech,9949,85.0506203860833,1.062951204051572,87.1234153847846,95,0
M-4368,Epsilon Tech,5570,59.19997391617868,1.7686293524933883,111.99749734044059,243,0
M-4369,Alpha Corp,7579,71.62796618099912,1.4921309057121621,115.02689199610496,293,0
M-4370,Alpha Corp,1666,84.95030309735837,2.4425866997715855,115.46902705557248,263,1
M-4371,Epsilon Tech,6901,56.870314700527274,0.9022426743187622,132.17275903458503,124,0
M-4372,Epsilon Tech,2785,73.93975225864402,1.0981181019455681,83.99349364987627,288,0
M-4373,Gamma Solutions,719,61.977281660654796,2.494273388717435,122.89542576946648,267,0
M-4374,Epsilon Tech,8597,64.95366257710765,0.8371409930744618,93.55062433779023,109,0
M-4375,Epsilon Tech,6855,61.96889166046685,1.8139773480513761,122.83602981291261,348,0
M-4376,Beta Industries,2294,62.68142691584114,0.8553390347799921,102.87564943217934,48,0
M-4377,Delta Mfg,8263,97.21912147906492,0.8112474898698401,97.79042306164233,301,1
M-4378,Gamma Solutions,9421,78.44455872071666,2.141960237621804,100.85145939576196,95,1
M-4379,Gamma Solutions,9759,81.0173786178621,0.2882613509406707,88.31584698835157,33,0
M-4380,Alpha Corp,4482,74.91993486836496,0.6200629035233102,110.606434097502,118,0
M-4381,Beta Industries,698,53.93743211598042,0.3807371843445986,98.40989914009315,132,0
M-4382,Delta Mfg,7243,73.94957970323307,0.6673460319937644,121.79447346350418,251,0
M-4383,Gamma Solutions,9018,80.72929614507346,0.3927774974173631,119.60084121549376,303,0
M-4384,Epsilon Tech,5918,61.466005259608885,1.2991296060394582,135.32235579354187,122,0
M-4385,Epsilon Tech,348,79.65326667161126,2.4005002451706234,115.49491225311615,218,0
M-4386,Epsilon Tech,5374,77.04336209854078,2.316972220979783,117.8101665062011,53,0
M-4387,Delta Mfg,7869,88.5204004481367,0.6800170591997318,131.0014971774172,126,0
M-4388,Gamma Solutions,307,65.82216987486382,6.73246882013663,100.58505955959956,159,1
M-4389,Delta Mfg,3416,59.023890177242734,1.3515652141191328,87.67612680765451,159,0
M-4390,Alpha Corp,4820,66.38371890627454,0.764739938841595,113.00141088692591,283,0
M-4391,Alpha Corp,3558,84.35570993163623,2.707625275308341,88.66049796178395,89,0
M-4392,Beta Industries,4478,51.71594119158037,1.963300213462313,146.80908009388085,176,0
M-4393,Alpha Corp,6531,49.31624284568968,2.0750998521139854,131.83247438118414,292,0
M-4394,Gamma Solutions,4620,70.89395278931613,0.3274940180841486,142.4596449995237,159,0
M-4395,Gamma Solutions,2985,65.57410707225844,0.9475823637587175,110.93670464994693,249,0
M-4396,Gamma Solutions,8112,70.07727893175685,2.9688854098812576,118.25860390552397,357,0
M-4397,Epsilon Tech,8467,79.45311771235865,1.0518839752156368,103.10786852071034,122,0
M-4398,Epsilon Tech,2547,64.47430653881148,1.7254241079861312,123.24387208380128,237,0
M-4399,Gamma Solutions,336,51.26994169069379,1.3298566506247187,91.76685181923415,125,0
M-4400,Alpha Corp,2979,90.44481557199944,2.771131424305925,80.0,315,0
M-4401,Alpha Corp,3968,60.02771712561224,0.5022880720714987,98.1393407076715,279,0
M-4402,Beta Industries,910,59.40962877987902,1.2851775550977724,88.16789786574026,355,0
M-4403,Delta Mfg,1996,81.03720013722597,0.19727385422226107,132.16890104239303,324,1
M-4404,Beta Industries,3129,66.15510878958482,1.7577947063904893,137.23516182620475,92,0
M-4405,Delta Mfg,5447,69.36610147965189,1.9749724492872678,88.95606391380333,105,0
M-4406,Alpha Corp,6129,74.82790124060318,0.06567287050095227,129.3757341128186,42,0
M-4407,Gamma Solutions,5850,80.83583103109996,1.689550195856055,124.27077475251156,129,0
M-4408,Epsilon Tech,4204,66.66539306818228,0.8034208814508104,86.45334972921685,53,0
M-4409,Beta Industries,7446,85.199520059143,0.1987496749912236,104.14598703602573,168,0
M-4410,Beta Industries,8519,48.642001512651944,0.8168516814370523,101.2975441681322,90,0
M-4411,Alpha Corp,9991,77.59787236953078,0.32394085935306477,121.219930979408,247,0
M-4412,Delta Mfg,314,61.60472441982343,0.8056505319345413,91.5683097364248,174,0
M-4413,Beta Industries,1134,83.72271316607991,0.7275882555305376,108.51691061510776,87,0
M-4414,Delta Mfg,4876,71.42044478830545,2.0113600365168374,99.71098244075573,150,0
M-4415,Beta Industries,8102,63.27094667990598,2.2322617980901716,117.10011775077714,249,0
M-4416,Gamma Solutions,9712,76.62841093021632,1.4010278725365677,106.74811952468106,115,1
M-4417,Alpha Corp,8347,78.93188347207251,0.03442222243558889,101.97131444089408,180,0
M-4418,Delta Mfg,5592,76.41894122858638,4.010957567415541,106.80055136551883,120,0
M-4419,Alpha Corp,1724,59.703037603669394,1.7386582491401743,140.54064249260168,28,0
M-4420,Epsilon Tech,3343,65.15982876377915,0.05219069152781475,103.74650545820916,309,0
M-4421,Alpha Corp,886,69.95927162878564,2.5625031972744505,94.3849217257432,117,1
M-4422,Delta Mfg,721,69.58740347349939,0.3352144500996466,118.75150353733947,191,0
M-4423,Delta Mfg,7678,77.49745475438348,1.2984719614067406,107.84712995865566,145,0
M-4424,Epsilon Tech,9104,49.85098767493392,0.9428221573686546,88.77149103700292,320,0
M-4425,Epsilon Tech,3357,73.34327054553503,0.8166738789135544,143.472445028037,262,0
M-4426,Beta Industries,870,67.1001864556336,3.3070136244301533,104.71281581620028,142,0
M-4427,Delta Mfg,6751,61.61499383616047,0.8626763737874845,104.33195819057974,114,0
M-4428,Alpha Corp,497,62.575132222304,0.11750044452592068,112.39753027862146,273,0
M-4429,Epsilon Tech,1756,67.85462335482036,4.396005037298999,135.95175153813258,38,0
M-4430,Alpha Corp,1117,40.0,3.7986622736898914,84.80382010221507,197,0
M-4431,Epsilon Tech,2828,62.9871042920845,1.730074911796498,114.1397877413081,13,0
M-4432,Delta Mfg,1647,61.24185175353707,0.9463646928799587,141.3090824269044,112,0
M-4433,Epsilon Tech,6992,75.32783209322625,0.14618685712975377,111.93093021109472,137,0
M-4434,Delta Mfg,6771,61.94473317489479,2.3463248675796478,91.4699903104478,172,0
M-4435,Epsilon Tech,142,67.8488619982951,0.11771750884329878,100.72404720559021,127,0
M-4436,Beta Industries,2761,85.42276627661302,0.10660125880442956,113.10323794635185,362,0
M-4437,Epsilon Tech,3435,79.94351519815423,1.1562864031206956,129.96205873459792,333,0
M-4438,Beta Industries,6622,79.02271399943453,0.2617590985290443,104.90996233375908,19,0
M-4439,Beta Industries,7069,65.00127569589148,0.011640451101732839,122.39977696148648,208,0
M-4440,Alpha Corp,4512,75.43032279289652,0.8251644289713849,88.46946759429666,158,0
M-4441,Delta Mfg,1848,67.66102199546405,0.22138850459733223,88.34422445607419,160,0
M-4442,Epsilon Tech,2696,68.03906789323062,0.2624507476316977,102.75798966972576,334,0
M-4443,Epsilon Tech,1717,74.0968534374655,0.12004384959139797,131.57043082809892,240,1
M-4444,Gamma Solutions,3072,64.03006411579068,0.3442966507411341,111.03311959270654,79,0
M-4445,Epsilon Tech,9259,84.93003104443204,1.8854496297628098,114.34716793349929,332,0
M-4446,Delta Mfg,2786,68.39869860402062,2.48265199928839,114.17119393360291,357,0
M-4447,Delta Mfg,3791,76.18360566259665,0.9036814041921821,126.63811973880097,331,0
M-4448,Epsilon Tech,9480,84.55600479257298,1.0595122131900316,100.84668961193219,197,0
M-4449,Beta Industries,3871,80.31653774575175,0.04980016408953787,120.32427662732348,120,0
M-4450,Gamma Solutions,1806,55.91080897309475,0.10775364020625114,97.53676004217304,248,0
M-4451,Delta Mfg,1504,74.44895895009884,0.44673543819213457,139.74908983881141,139,0
M-4452,Gamma Solutions,3308,78.50719394460647,1.177559599022184,97.99413343554966,226,0
M-4453,Gamma Solutions,7117,78.91863022160749,2.018023178067723,96.7641604538207,83,0
M-4454,Delta Mfg,5048,58.86705165885369,1.3933158965008752,118.24504720232075,26,0
M-4455,Beta Industries,8263,63.42964762982676,0.7466860604051531,111.19682647148485,128,1
M-4456,Beta Industries,1690,79.94558235741621,0.18889608030443114,114.90278609391402,223,0
M-4457,Delta Mfg,9536,62.38239629317354,2.27647294161822,113.40970693238476,339,0
M-4458,Epsilon Tech,3303,67.00303943335686,0.6783305630308846,93.64411701788842,44,0
M-4459,Epsilon Tech,3113,85.75875809501969,1.9980161956243765,134.20038393619225,84,0
M-4460,Gamma Solutions,9074,69.5220074961521,1.0791715666232728,123.40313308833663,25,0
M-4461,Epsilon Tech,7850,62.73225862166157,2.0129113429031156,130.38424926900674,220,0
M-4462,Gamma Solutions,6416,61.22382643137095,3.567411310590373,102.07503666334364,293,0
M-4463,Epsilon Tech,1504,73.32719329585188,3.808021675894514,116.24785317072757,204,0
M-4464,Beta Industries,8924,56.66851991522792,1.148921301262048,112.96052693352037,193,0
M-4465,Beta Industries,9940,67.52664036103582,1.0746493965219979,126.92003939302262,2,0
M-4466,Beta Industries,3924,73.33230534990022,0.46321243258339423,127.40372197744428,202,0
M-4467,Epsilon Tech,8615,82.99149820547667,4.118624166202987,112.89576204437172,354,1
M-4468,Gamma Solutions,9783,76.67548080369995,0.9185102259815676,87.23073302235123,32,0
M-4469,Gamma Solutions,4485,62.85934882017821,0.20474580393413477,136.69492830631535,89,0
M-4470,Beta Industries,8100,81.7841931756372,0.8503135168127052,118.33981150535209,202,0
M-4471,Beta Industries,8684,67.00484962452522,0.2038210827586786,100.87344437913286,178,1
M-4472,Epsilon Tech,191,57.64296977950591,1.0473351170407261,116.09813207400042,193,0
M-4473,Epsilon Tech,8690,68.27958640734528,1.235825489117213,87.33359677321215,160,0
M-4474,Gamma Solutions,4917,84.38169201145702,0.6181812761172985,125.83029601206566,293,0
M-4475,Alpha Corp,5831,71.65240050064925,0.11152068565006695,87.93182383581271,204,0
M-4476,Gamma Solutions,9448,70.12521864329787,4.31036583055088,106.68748261944376,241,1
M-4477,Epsilon Tech,4322,86.37211644702853,2.226543057984015,113.66681674408325,115,0
M-4478,Delta Mfg,6999,55.686451529455724,2.738418834371825,125.5825956797314,210,0
M-4479,Epsilon Tech,9008,57.14400885947228,0.6856154557907532,111.59817014651561,222,0
M-4480,Epsilon Tech,7282,53.84153529033168,2.1458774842232247,119.52444310418825,182,0
M-4481,Delta Mfg,9665,73.72648186480055,0.9964690633082223,109.57749637325674,259,1
M-4482,Epsilon Tech,9278,71.66493127115125,0.3367482446953488,109.51721073583579,40,1
M-4483,Gamma Solutions,1874,85.42736367279775,0.19930891777186432,111.28215875522446,330,0
M-4484,Delta Mfg,9062,72.4347507713677,0.6347965641748928,107.16413118721438,322,0
M-4485,Alpha Corp,4763,65.95842840520697,0.22197082650531136,84.70144635377846,60,1
M-4486,Epsilon Tech,8464,70.01794872878106,9.53856338393269,98.47514759455058,11,0
M-4487,Alpha Corp,9221,71.17707418460958,0.0756599461272435,113.67162261667548,120,0
M-4488,Alpha Corp,1051,53.28238726671833,0.8727940874970377,106.26318494766922,42,0
M-4489,Delta Mfg,9765,97.10331644334893,0.9024760018421086,107.6628637672714,190,0
M-4490,Beta Industries,7538,75.19871018101911,0.536367160176325,105.14969495841927,123,0
M-4491,Alpha Corp,7411,72.10008308022589,1.2706772947658953,97.04602410902274,189,0
M-4492,Alpha Corp,6320,76.1516398427858,0.24373784917971364,102.60350808535559,252,0
M-4493,Beta Industries,2105,77.09410980586605,2.2981069621805443,105.39752383417108,92,0
M-4494,Gamma Solutions,307,68.59446514497569,0.6062063505784712,110.07714710812775,213,0
M-4495,Beta Industries,7737,63.687588637592995,1.3423171527226816,115.90067516704569,318,0
M-4496,Gamma Solutions,3359,75.99450686321704,1.8862673271372192,107.29174563671391,202,0
M-4497,Gamma Solutions,3176,73.85710840531452,3.2979068824874442,94.55517116461371,268,0
M-4498,Beta Industries,1251,61.90109900910592,2.7098903568021444,89.02876940121826,155,1
M-4499,Alpha Corp,5366,84.19035611367264,1.4059231306373552,148.96155811062837,195,0
M-4500,Gamma Solutions,1517,72.93352036322983,0.7374984818069031,93.05277454603156,28,0
M-4501,Beta Industries,6226,77.29819362267631,1.0493657230784632,102.22062498103426,194,0
M-4502,Epsilon Tech,5305,83.91920887679919,2.196285219584481,117.75500453770903,223,0
M-4503,Alpha Corp,9570,70.21888821164835,3.150024141178324,115.41290914348521,107,1
M-4504,Gamma Solutions,5869,73.16952006984116,0.16435726783324373,117.81298538842358,149,0
M-4505,Delta Mfg,8039,78.10027238506116,0.7288489784404228,103.35924395701737,135,1
M-4506,Alpha Corp,4891,62.75138916199948,2.2449448369212828,113.57837105959321,95,0
M-4507,Epsilon Tech,4992,70.54051662846001,0.8475314311524429,110.92015496361296,270,0
M-4508,Epsilon Tech,1961,71.25548586651149,0.6057121916371115,105.31802948688069,126,0
M-4509,Beta Industries,2863,60.439414483166054,0.7948156767494066,113.6811461265701,359,0
M-4510,Epsilon Tech,6603,93.17636788673877,1.3851420130679903,125.8304832012606,329,1
M-4511,Delta Mfg,4567,55.92706556507598,10.0,109.66699664847008,318,0
M-4512,Beta Industries,6513,57.01896096312842,1.0188440141546506,109.76679269534634,12,0
M-4513,Epsilon Tech,4005,83.14226575703579,0.3507276288160731,126.02241552313977,294,0
M-4514,Gamma Solutions,9114,77.13266250796542,0.2666218832389792,124.4204053972822,295,0
M-4515,Alpha Corp,183,59.74035182519222,0.06490897281390978,133.75904661445225,342,0
M-4516,Delta Mfg,7755,76.07289015101694,1.22744408414589,83.65654648280635,4,0
M-4517,Delta Mfg,3358,84.6785044499731,1.1797767655780387,123.57678774754085,304,0
M-4518,Delta Mfg,6615,69.69736942403014,0.3445611827242543,119.0237006810327,316,0
M-4519,Gamma Solutions,9590,95.98822900074582,1.782786160760701,96.71521403370102,168,1
M-4520,Epsilon Tech,6797,52.75938189131965,2.0270108862827527,113.77381876998267,8,0
M-4521,Alpha Corp,8728,76.93823453859102,0.44983079002362814,125.76682621636998,124,0
M-4522,Alpha Corp,7678,81.66528336221003,0.6326198713753532,97.562616162719,314,0
M-4523,Gamma Solutions,5698,78.91343901605246,6.980229088669878,116.6384364353421,185,0
M-4524,Beta Industries,1273,67.95644273354351,0.7032412046306084,123.07030513596526,35,0
M-4525,Epsilon Tech,6653,67.0955851798885,2.1456933688154955,93.93470656202769,73,0
M-4526,Delta Mfg,1096,74.44145171087257,0.9042069603236682,107.86571461332278,13,0
M-4527,Beta Industries,9497,78.1575448665207,2.3650555647600413,114.51452564963617,39,1
M-4528,Gamma Solutions,9107,76.02473436282364,2.198157261467439,98.05802741685568,84,1
M-4529,Epsilon Tech,8002,80.40057890793389,1.6528285741290802,96.8127020135968,21,0
M-4530,Epsilon Tech,4247,59.81130042933265,2.8942410862717622,107.97433097205838,253,0
M-4531,Epsilon Tech,9220,67.72229020876365,4.200704592529497,122.02459575355537,303,0
M-4532,Beta Industries,5314,60.599840678762455,1.3011912829259216,119.65601001788164,258,0
M-4533,Beta Industries,3354,66.13887223913858,0.40666799087873096,97.07880906220487,300,0
M-4534,Gamma Solutions,270,80.15220891814306,0.7628147499414901,119.78251827673529,30,0
M-4535,Delta Mfg,1186,71.07983920725229,2.1301224456233117,97.46090335750237,128,0
M-4536,Beta Industries,6305,96.0685916314977,1.5785243384746885,85.84745303009848,311,1
M-4537,Alpha Corp,2398,71.93406367189716,0.29365437570284997,104.49284643429154,40,0
M-4538,Beta Industries,6995,70.59691880579736,0.07889838976271099,126.84454057378603,97,0
